2024-09-15,0.5291
2024-09-14,0.5033
2024-09-13,0.5308
2024-09-12,0.5599
2024-09-11,0.5906
2024-09-10,0.6229
2024-09-09,0.6022
2024-09-08,0.5805
2024-09-07,0.6123
2024-09-06,0.6458
2024-09-05,0.6264
2024-09-04,0.6059
2024-09-03,0.5843
2024-09-02,0.5616
2024-09-01,0.5376
2024-08-31,0.5122
2024-08-30,0.5403
2024-08-29,0.5699
2024-08-28,0.5463
2024-08-27,0.5215
2024-08-26,0.4953
2024-08-25,0.5224
2024-08-24,0.5510
2024-08-23,0.5264
2024-08-22,0.5005
2024-08-21,0.5279
2024-08-20,0.5568
2024-08-19,0.5873
2024-08-18,0.6195
2024-08-17,0.6534
2024-08-16,0.6344
2024-08-15,0.6692
2024-08-14,0.6510
2024-08-13,0.6867
2024-08-12,0.7243
2024-08-11,0.7092
2024-08-10,0.6933
2024-08-09,0.7312
2024-08-08,0.7165
2024-08-07,0.7558
2024-08-06,0.7972
2024-08-05,0.7860
2024-08-04,0.7743
2024-08-03,0.7620
2024-08-02,0.7489
2024-08-01,0.7899
2024-07-31,0.7784
2024-07-30,0.7663
2024-07-29,0.7535
2024-07-28,0.7948
2024-07-27,0.7835
2024-07-26,0.8265
2024-07-25,0.8169
2024-07-24,0.8069
2024-07-23,0.7964
2024-07-22,0.8400
2024-07-21,0.8312
2024-07-20,0.8767
2024-07-19,0.8700
2024-07-18,0.9176
2024-07-17,0.9679
2024-07-16,0.9661
2024-07-15,0.9643
2024-07-14,0.9623
2024-07-13,0.9602
2024-07-12,0.9581
2024-07-11,0.9558
2024-07-10,0.9533
2024-07-09,0.9508
2024-07-08,0.9481
